,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,744 days 00:00:00.000000000,27,27,8.544444444444444,10.9,,,0.0,0,,0,27,15,13,10.9,10.0,,
0,60 days 00:00:00.000000000,12,13,8.983333333333333,10.0,,,0.0,0,,1,11,4,1,10.0,,,
0,0 days 00:00:00.000000000,1,1,10.5,10.5,,,0.0,0,,0,1,1,0,10.5,,,
0,0 days 00:00:00.000000000,1,1,5.0,5.0,,,0.0,0,,0,1,1,0,5.0,,,
0,13 days 00:00:00.000000000,3,3,7.6000000000000005,8.8,,,0.0,0,,3,0,1,1,8.8,,,
0,41 days 00:00:00.000000000,2,2,,,4.7,6.2,0.0,0,,0,0,2,0,6.2,,,
0,8 days 00:00:00.000000000,9,9,7.088888888888889,10.8,,,0.0,0,,5,0,4,0,10.8,,,
0,0 days 00:00:00.000000000,2,2,9.25,10.0,,,0.0,0,,0,2,2,2,10.0,,,
0,47 days 00:00:00.000000000,10,27,8.92,12.0,,,0.0,0,,3,8,6,0,12.0,,,
0,0 days 00:00:00.000000000,3,3,8.766666666666667,9.8,,,0.0,0,,0,0,1,0,9.8,,,
0,1 days 00:00:00.000000000,4,4,4.0,4.0,0.0,0.0,0.0,0,,1,0,2,0,4.0,,,
0,0 days 00:00:00.000000000,1,2,9.5,9.5,,,2.0,0,,1,0,1,0,9.5,,,
0,0 days 00:00:00.000000000,2,2,10.2,10.9,,,0.0,0,,0,0,1,0,10.9,,,
0,568 days 00:00:00.000000000,24,27,9.612499999999999,12.3,2.8,5.2,0.0,7,4.2,2,15,12,3,12.3,10.6,,
0,114 days 00:00:00.000000000,24,24,8.9125,10.2,2.29375,6.2,0.0,0,,2,6,15,2,10.2,6.2,,
0,2537 days 00:00:00.000000000,64,106,10.598214285714288,13.0,4.6125,5.2,0.15625,0,,37,19,44,0,13.0,12.0,12.0,11.6
