,years_total,climbs_total,pitches_total,route_mean,route_max,boulder_mean,boulder_max,danger_factor,solos,hardest_solo,trad_count,sport_count,locations,success,quarter_max1,quarter_max2,quarter_max3,quarter_max4
0,2167 days 00:00:00.000000000,48,140,9.379166666666668,10.6,,,0.4375,0,,33,19,33,0,10.6,10.3,10.3,
0,0 days 00:00:00.000000000,1,5,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,49 days 00:00:00.000000000,3,15,8.0,8.5,,,0.0,0,,3,0,3,0,8.5,,,
0,0 days 00:00:00.000000000,1,1,,,2.2,2.2,0.0,0,,0,0,1,0,2.2,,,
0,1 days 00:00:00.000000000,4,4,9.725000000000001,10.6,,,0.0,0,,0,4,2,0,10.6,,,
0,188 days 00:00:00.000000000,39,39,8.764102564102563,11.3,,,0.0,0,,0,39,15,15,11.3,10.2,,
0,1019 days 00:00:00.000000000,28,59,7.63846153846154,10.3,,,0.0,0,,12,15,20,0,10.3,9.5,,
0,3086 days 00:00:00.000000000,74,169,8.498591549295774,11.6,,,0.06756756756756757,2,4.0,40,35,48,20,10.5,10.9,11.6,10.9
0,1886 days 00:00:00.000000000,155,182,8.648780487804874,11.3,1.3187500000000003,5.2,0.03225806451612903,0,,21,101,47,34,11.3,10.9,10.9,11.3
0,58 days 00:00:00.000000000,25,25,5.2,9.5,,,0.0,0,,0,25,8,2,9.5,7.0,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,2,2,7.75,8.5,,,0.0,0,,0,2,1,0,8.5,,,
0,1032 days 00:00:00.000000000,18,49,9.335294117647058,11.2,1.2,1.2,0.05555555555555555,0,,14,2,10,1,11.2,,,
0,0 days 00:00:00.000000000,1,1,9.5,9.5,,,0.0,0,,0,1,1,0,9.5,,,
0,2017 days 00:00:00.000000000,110,113,9.462264150943396,12.3,0.45,1.8,0.0,0,,3,103,23,18,11.3,11.7,11.3,12.0
0,0 days 00:00:00.000000000,1,1,10.9,10.9,,,0.0,0,,0,1,1,0,10.9,,,
0,443 days 00:00:00.000000000,20,84,9.76,11.3,,,0.0,0,,3,18,10,0,11.3,,,
0,0 days 00:00:00.000000000,1,1,9.0,9.0,,,0.0,0,,0,1,1,0,9.0,,,
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,10 days 00:00:00.000000000,5,5,9.36,10.0,,,0.0,0,,5,0,4,3,10.0,,,
0,29 days 00:00:00.000000000,13,14,8.200000000000001,10.9,,,0.15384615384615385,0,,12,0,8,0,10.9,,,
0,700 days 00:00:00.000000000,14,35,9.635714285714286,10.6,,,0.07142857142857142,0,,13,1,8,0,10.6,,,
0,43 days 00:00:00.000000000,6,7,9.35,10.3,,,0.0,0,,0,6,4,0,10.3,,,
0,138 days 00:00:00.000000000,13,13,7.8307692307692305,9.0,,,0.0,0,,1,12,6,2,9.0,,,
0,10 days 00:00:00.000000000,8,8,8.375,9.5,,,0.0,0,,0,8,4,0,9.5,,,
0,84 days 00:00:00.000000000,22,25,7.140909090909091,10.5,,,0.0,0,,12,9,5,2,9.8,10.5,,
0,25 days 00:00:00.000000000,10,10,7.43,9.5,,,0.0,0,,0,6,4,0,9.5,,,
0,308 days 00:00:00.000000000,199,218,10.53266331658292,12.7,,,0.035175879396984924,0,,24,177,56,143,12.6,12.3,12.6,12.6
0,320 days 00:00:00.000000000,10,10,8.28,10.0,,,0.0,0,,0,10,4,0,10.0,,,
0,91 days 00:00:00.000000000,18,18,9.211111111111112,11.0,,,0.0,0,,1,17,6,1,11.0,,,
0,0 days 00:00:00.000000000,1,1,,,1.2,1.2,0.0,0,,0,0,1,0,1.2,,,
0,211 days 00:00:00.000000000,9,17,5.5,8.5,,,0.0,0,,9,0,4,0,8.5,,,
0,692 days 00:00:00.000000000,79,406,10.184126984126989,13.0,,,0.05063291139240506,0,,66,3,48,19,12.0,11.3,11.6,13.0
0,0 days 00:00:00.000000000,1,1,7.0,7.0,,,0.0,0,,0,1,1,0,7.0,,,
0,0 days 00:00:00.000000000,1,1,6.0,6.0,,,0.0,0,,1,0,1,0,6.0,,,
0,242 days 00:00:00.000000000,28,35,9.25,11.0,,,0.0,0,,19,7,18,9,11.0,10.8,,
0,374 days 00:00:00.000000000,14,18,8.02142857142857,10.0,,,0.0,0,,10,3,6,1,10.0,,,
0,1016 days 00:00:00.000000000,30,48,8.816666666666666,11.3,,,0.1,0,,15,18,14,0,11.3,9.8,,
0,235 days 00:00:00.000000000,12,12,8.424999999999999,10.3,,,0.16666666666666666,0,,1,11,5,0,10.3,,,
0,141 days 00:00:00.000000000,5,5,6.5,8.5,,,0.0,0,,0,5,2,0,8.5,,,
0,0 days 00:00:00.000000000,16,16,10.714285714285714,12.0,0.0,0.0,0.125,2,0.0,0,14,4,2,12.0,,,
0,5 days 00:00:00.000000000,7,7,,,4.457142857142857,6.2,0.0,0,,0,0,7,0,6.2,,,
0,136 days 00:00:00.000000000,33,49,8.775757575757577,10.6,,,0.12121212121212122,1,7.0,4,30,16,1,10.6,9.8,,
0,392 days 00:00:00.000000000,21,21,9.352380952380953,11.0,,,0.0,0,,2,18,9,4,11.0,6.0,,
0,0 days 00:00:00.000000000,4,4,9.125,10.0,,,0.0,0,,0,4,3,0,10.0,,,
0,372 days 00:00:00.000000000,116,139,8.45,12.3,,,0.05172413793103448,0,,49,64,43,32,11.0,11.0,12.3,11.0
0,646 days 00:00:00.000000000,4,10,7.825,9.8,,,0.0,0,,4,0,4,0,9.8,,,
0,183 days 00:00:00.000000000,9,10,7.722222222222222,10.0,,,0.0,0,,2,8,6,1,10.0,,,
0,64 days 00:00:00.000000000,4,4,7.45,8.8,,,0.0,0,,4,0,3,0,8.8,,,
0,106 days 00:00:00.000000000,6,6,9.0,10.0,,,0.0,0,,0,6,5,0,10.0,,,
0,181 days 00:00:00.000000000,34,34,,,0.7176470588235294,4.0,0.0,25,4.0,0,0,14,0,4.0,2.0,,
0,56 days 00:00:00.000000000,3,4,8.833333333333334,9.5,,,0.0,0,,1,2,2,0,9.5,,,
0,362 days 00:00:00.000000000,40,44,7.7924999999999995,10.2,,,0.05,0,,18,21,20,0,10.2,10.0,,
0,238 days 00:00:00.000000000,30,36,9.689655172413794,11.0,2.2,2.2,0.0,0,,0,28,18,0,11.0,10.9,,
0,176 days 00:00:00.000000000,9,9,4.666666666666667,6.0,1.1666666666666667,7.0,0.1111111111111111,0,,2,1,6,0,7.0,,,
0,147 days 00:00:00.000000000,10,10,10.244444444444445,11.9,2.8,2.8,0.0,1,2.8,0,9,8,2,11.9,,,
0,4142 days 00:00:00.000000000,568,1040,10.087964601769922,12.4,2.0,2.0,0.04753521126760563,0,,319,264,227,21,12.3,11.6,12.0,12.0
0,69 days 00:00:00.000000000,52,55,7.323076923076924,10.8,,,0.0,0,,3,49,11,7,10.6,10.0,10.8,
0,73 days 00:00:00.000000000,31,48,8.74193548387097,12.3,,,0.0,0,,15,16,17,13,12.3,11.6,,
0,42 days 00:00:00.000000000,3,7,7.866666666666667,10.6,,,0.0,0,,0,3,2,0,10.6,,,
0,8 days 00:00:00.000000000,4,4,8.375,9.5,,,0.0,0,,0,4,2,1,9.5,,,
0,54 days 00:00:00.000000000,7,7,8.414285714285715,10.1,,,0.0,0,,0,7,2,0,10.1,,,
0,638 days 00:00:00.000000000,4,4,9.666666666666666,10.5,,,0.0,0,,1,3,4,1,10.5,,,
0,73 days 00:00:00.000000000,13,13,10.030769230769229,10.6,,,0.0,0,,0,13,6,1,10.6,,,
0,1565 days 00:00:00.000000000,101,117,8.582608695652175,10.6,2.1768115942028987,6.8,0.0594059405940594,0,,14,15,64,0,10.1,10.4,8.5,10.0
0,0 days 00:00:00.000000000,1,1,7.5,7.5,,,0.0,0,,0,1,1,0,7.5,,,
